10,2524,1
10,2727,4
11,17,5
11,20,3
11,23,5
11,28,2
11,46,5
11,49,4
11,79,4
11,93,3
11,98,2
11,313,2
11,315,3
11,342,2
11,458,1
11,528,2
11,677,1
11,679,5
11,682,3
11,687,5
11,708,4
11,716,2
11,897,3
11,1062,4
11,1117,2
11,1149,3
11,1158,2
11,1220,1
11,1421,1
11,1448,2
11,1619,5
11,1643,3
11,1771,4
11,1987,2
11,2035,5
11,2071,4
11,2134,3
11,2216,1
11,2276,2
11,2458,3
11,2475,2
11,2613,5
11,2658,4
11,2738,4
11,2996,4
12,14,5
12,25,4
12,30,1
12,41,3
12,141,4
12,441,3
12,451,3
12,488,5
12,631,3
12,713,4
12,1019,3
12,1844,5
12,1945,2
12,2089,1
13,49,4
13,82,1
13,137,1
13,213,2
13,492,5
13,531,5
13,636,2
13,944,5
13,1064,1
13,1175,4
13,1208,3
13,1417,3
13,1496,1
13,1665,3
13,1670,1
13,1934,5
13,2099,4
13,2722,5
13,2856,4
13,2933,1
14,15,2
14,19,3
14,29,4
14,33,5
14,39,4
14,41,5
14,54,5
14,63,1
14,71,4
14,90,5
14,91,4
14,95,5
14,106,1
14,109,5
14,115,2
14,116,4
14,119,4
14,135,5
14,138,2
14,139,3
14,141,2
14,143,3
14,152,4
14,158,3
14,164,1
14,202,5
14,226,3
14,274,4
14,296,3
14,331,3
14,336,1
14,345,3
14,368,1
14,385,1
14,415,3
14,465,4
14,471,3
14,476,3
14,478,2
14,481,2
14,482,3
14,518,5
14,534,4
14,544,3
14,545,1
14,552,4
14,554,1
14,637,5
14,654,2
14,696,5
14,698,5
14,701,2
14,705,5
14,719,5
14,742,3
14,765,4
14,806,3
14,833,1
14,838,4
14,874,4
14,884,2
14,922,3
14,996,1
14,1023,2
14,1121,5
14,1125,3
14,1176,5
14,1195,5
14,1206,1
14,1223,4
14,1224,2
14,1294,2
14,1351,2
14,1364,4
14,1483,3
14,1537,5
14,1565,1
14,1630,4
14,1632,3
14,1658,4
14,1700,2
14,1726,5
14,1743,3
14,1767,1
14,1796,2
14,2170,5
14,2187,2
14,2241,1
14,2248,1
14,2298,2
14,2365,2
14,2396,3
14,2403,2
14,2458,5
14,2483,4
14,2503,2
14,2546,1
14,2632,1
14,2682,3
14,2743,2
14,2826,3
14,2841,2
14,2862,1
14,2876,1
14,2914,2
15,30,5
15,354,4
15,501,3
15,1639,1
16,109,4
17,2276,2
18,916,5
18,1581,4
18,1972,2
19,627,4
19,817,2
19,1269,2
19,2953,1
20,80,4
20,742,4
20,1347,4
21,1119,3
21,1394,4
21,2975,1
22,41,4
23,911,1
23,1777,1
24,44,2
24,287,2
24,466,1
24,618,1
24,881,1
24,1400,1
24,1911,3
24,1937,3
24,1952,1
24,2048,3
25,26,2
25,35,2
25,37,2
25,43,4
25,52,2
25,55,1
25,63,3
25,174,2
25,221,4
25,284,2
25,324,1
25,454,4
25,491,3
25,498,1
25,501,2
25,509,4
25,566,1
25,619,3
25,635,3
25,643,1
25,683,3
25,764,5
25,774,2
25,791,5
25,795,1
25,869,3
25,926,4
25,984,2
25,992,5
25,1166,3
25,1190,4
25,1213,3
25,1383,5
25,1397,5
25,1519,3
25,1523,5
25,1530,5
25,1531,5
25,1661,4
25,2398,4
25,2654,5
25,2665,2
25,2679,2
25,2915,2
25,2985,1
26,96,3
26,2248,3
27,108,5
27,382,3
27,530,2
28,46,2
28,101,5
28,277,2
28,1135,2
28,1398,1
28,1711,2
28,2485,4
29,522,2
29,895,4
30,55,3
30,64,1
30,66,2
30,72,2
30,112,3
30,164,1
30,186,3
30,202,3
30,254,2
30,262,4
30,281,2
30,293,1
30,320,4
30,399,2
30,436,4
30,514,3
30,582,5
30,601,3
30,602,3
30,612,2
30,774,5
30,818,3
30,1040,2
30,1081,5
30,1348,3
30,1357,2
30,1479,2
30,2187,4
30,2232,5
30,2606,2
30,2791,5
31,975,1
31,1031,3
31,1185,1
32,670,1
32,1451,2
32,1606,4
32,2437,1
33,80,2
33,108,4
33,442,4
33,466,4
33,1582,3
33,1802,3
33,1911,3
33,2423,2
34,125,1
34,582,1
35,72,5
35,153,1
35,185,3
35,198,1
35,243,5
35,367,3
35,377,4
35,421,4
35,567,1
35,711,3
35,975,2
35,1284,1
35,1323,3
35,1379,5
35,1971,3
35,2105,3
35,2128,1
35,2171,5
35,2394,1
35,2660,3
36,42,1
36,133,2
36,206,5
36,253,4
36,574,1
37,385,5
37,2121,3
38,836,1
38,849,5
38,1394,4
39,109,5
40,911,5
40,1437,2
40,2179,5
41,98,1
41,103,3
41,139,4
41,175,2
41,178,4
41,204,5
41,230,5
41,254,5
41,296,3
41,428,2
41,432,1
41,447,5
41,524,5
41,651,1
41,1148,1
41,1190,3
41,1423,3
41,1652,4
41,1781,1
41,2211,1
41,2222,3
41,2308,2
41,2317,1
41,2662,1
42,44,1
42,48,1
42,50,1
42,66,1
42,100,4
42,102,1
42,176,3
42,222,2
42,244,2
42,259,4
42,266,4
42,308,2
42,383,2
42,415,3
42,583,5
42,589,3
42,609,3
42,726,1
42,758,1
42,821,2
42,840,4
42,865,3
42,936,5
42,1050,5
42,1197,1
42,1277,3
42,1362,2
42,1509,2
42,1514,5
42,1517,5
42,1607,2
42,1686,5
42,1712,1
42,1736,3
42,1773,2
42,1878,2
42,2053,4
42,2082,2
42,2384,2
42,2408,3
42,2513,3
42,2986,1
44,104,2
44,170,4
44,249,4
44,278,4
44,334,5
44,733,2
44,764,3
44,1250,1
44,1286,5
44,1386,2
44,1648,1
44,1650,2
44,2715,5
45,318,5
45,1050,5
45,2025,4
45,2769,2
46,67,5
46,102,2
46,123,2
46,871,2
46,978,4
46,1541,4
46,1759,1
46,1850,5
46,1875,2
46,1918,2
46,2522,4
46,2614,2
46,2699,1
46,2784,5
46,2878,4
47,466,3
47,2860,1
48,578,4
48,1023,3
48,1717,3
48,2506,2
49,1594,5
50,2995,4
51,80,5
51,98,1
51,1168,1
51,1234,4
51,1488,1
51,1831,2
51,2556,3
52,388,5
52,910,5
53,108,4
53,699,3
53,1111,5
53,1143,1
53,1977,3
54,2691,1
55,541,3
55,688,1
57,543,4
57,642,2
57,937,3
57,2438,4
57,2627,1
57,2809,5
58,593,5
58,1303,3
59,96,1
59,724,1
59,944,3
59,1177,2
59,2213,4
62,579,5
62,2528,1
63,1081,3
64,485,3
64,641,5
64,705,3
64,711,2
64,2508,1
65,217,2
65,286,2
65,842,3
66,217,2
66,492,1
66,836,1
66,1582,1
66,1689,5
66,1928,4
66,2686,5
66,2729,5
68,2089,4
70,163,2
70,541,3
70,1287,5
70,1777,2
70,2448,5
71,383,5
71,497,1
71,582,2
73,209,2
73,561,2
73,881,5
73,951,3
73,1122,4
73,2565,3
73,2816,1
74,541,2
77,128,4
77,543,4
77,2329,4
78,133,2
78,1058,2
78,1223,2
80,113,1
80,148,3
80,177,2
80,275,3
80,286,4
80,497,5
80,709,1
80,742,4
80,1617,4
80,1933,5
80,1975,1
80,1987,5
80,2384,1
80,2466,2
80,2825,5
81,789,2
81,1628,4
81,1953,2
82,951,2
82,979,5
82,2175,5
83,318,5
83,1587,5
84,209,3
84,1552,2
84,2096,2
84,2342,5
85,253,1
85,789,1
85,1023,2
86,178,4
86,305,2
86,388,1
86,488,1
86,784,1
86,1664,2
87,1041,5
87,2644,1
88,276,4
88,817,2
88,2033,5
88,2104,1
91,1249,2
91,1450,3
91,2017,1
92,819,1
92,2018,5
92,2063,5
92,2083,5
92,2505,2
95,1994,3
96,476,2
96,571,5
96,738,1
96,1056,2
96,2277,2
96,2457,4
96,2702,4
98,140,5
98,144,2
98,247,3
98,260,1
98,573,4
98,748,2
98,1043,1
98,1112,2
98,1619,4
98,1621,5
98,1801,4
98,2086,2
98,2346,2
98,2392,2
98,2503,3
98,2638,1
98,2965,5
99,669,4
100,101,4
100,1034,3
101,128,4
101,156,5
101,183,3
101,220,4
101,341,2
101,361,3
101,369,4
101,388,2
101,393,3
101,610,3
101,674,2
101,786,5
101,897,3
101,1017,1
101,1245,5
101,1296,5
101,1452,2
101,1502,5
101,1556,4
101,1714,3
101,1812,3
101,2231,5
101,2323,2
101,2363,1
101,2491,3
101,2493,5
101,2648,2
102,390,2
102,574,3
102,1496,5
102,1686,1
103,822,3
104,558,5
104,1849,3
105,125,1
105,163,2
105,303,5
105,2179,3
105,2611,2
106,312,4
108,136,4
108,152,5
108,172,4
108,190,4
108,211,1
108,282,4
108,379,1
108,549,1
108,826,4
108,969,1
108,1387,5
108,1578,5
108,2221,3
108,2592,4
109,163,5
109,180,5
109,310,5
109,1065,3
109,1485,1
109,1486,1
109,2007,4
109,2177,3
109,2212,4
109,2225,1
109,2611,5
109,2647,1
110,642,2
111,1512,2
111,1606,3
111,1689,4
112,353,4
113,286,2
114,161,5
114,1802,1
114,1817,5
115,1225,2
116,133,5
117,312,3
117,437,2
117,631,4
117,910,5
117,1033,3
117,2131,4
119,2291,3
120,1029,2
121,219,3
121,277,1
121,1937,1
122,1467,2
123,1972,4
123,2530,4
125,949,4
125,1077,4
125,2139,5
125,2326,5
126,209,1
126,2079,4
126,2556,2
127,341,4
127,2945,3
128,147,3
128,369,5
128,684,5
128,1004,5
128,1209,5
128,1908,4
128,2057,3
128,2135,1
128,2268,1
129,2846,2
133,211,5
133,212,4
133,384,4
133,584,1
133,750,5
133,1046,5
133,1091,3
133,1257,4
133,1347,2
133,1413,3
133,1460,5
133,1555,2
133,1612,2
133,1653,5
133,1843,2
133,2127,2
133,2463,5
133,2533,3
133,2601,5
133,2625,3
133,2644,1
133,2669,2
133,2799,3
133,2809,2
133,2908,5
133,2971,1
135,699,1
137,189,5
137,446,3
137,849,4
137,1150,1
137,1194,3
137,1983,2
137,2233,4
137,2379,5
137,2509,2
137,2619,5
138,319,5
138,558,1
139,1418,4
141,201,3
141,271,2
141,319,2
141,404,3
141,1343,5
141,1443,3
141,2447,5
141,2574,2
141,2765,4
142,895,2
143,276,4
143,1418,4
143,2387,1
144,161,5
144,724,5
144,916,4
144,1664,3
145,178,2
145,229,4
145,522,2
145,692,2
145,1831,2
146,1889,1
146,2769,3
147,1398,3
148,170,3
148,374,2
148,476,2
148,497,4
148,1143,3
148,1802,2
148,2195,2
148,2344,1
148,2358,1
149,341,3
149,367,1
149,1224,2
150,478,5
150,1594,3
151,390,2
151,620,4
151,2195,3
152,642,2
152,1249,3
153,819,3
154,367,3
155,1400,5
155,1416,4
155,2046,1
156,305,2
157,913,5
160,441,5
160,2562,5
161,246,4
161,280,3
161,332,2
161,413,3
163,185,4
163,284,2
163,567,4
163,648,2
163,772,3
163,978,2
163,1276,3
163,1334,1
163,1995,4
164,2179,1
165,206,3
165,1046,1
165,2686,4
166,280,5
166,2524,3
167,1606,3
168,1963,5
169,468,1
170,196,1
170,560,4
170,918,3
170,1256,5
170,1630,5
170,1792,1
170,2645,1
170,2968,5
172,182,4
172,2506,3
173,353,1
173,803,4
173,1041,4
173,1709,2
173,2482,5
174,452,2
174,478,3
174,775,3
174,2036,2
178,185,4
178,475,5
178,701,2
178,712,2
178,784,2
178,852,2
178,1239,2
178,1254,5
178,1683,1
178,1867,2
178,2189,3
178,2364,1
178,2793,4
179,451,4
179,574,5
179,634,3
180,1101,1
182,210,1
182,289,3
182,306,4
182,467,1
182,477,1
182,606,3
182,632,2
182,648,2
182,674,3
182,760,1
182,762,4
182,1011,1
182,1130,1
182,1135,4
182,1390,2
182,1455,4
182,1570,4
182,1646,4
182,1732,1
182,2010,1
182,2041,5
182,2061,3
182,2088,3
182,2315,1
182,2522,3
182,2543,3
182,2603,4
182,2716,4
182,2719,3
182,2856,5
182,2888,5
182,2889,3
182,2901,3
182,2969,4
183,374,5
183,451,3
184,976,3
185,2795,1
188,2479,4
189,636,1
190,485,4
191,219,5
194,219,3
197,924,2
198,822,3
198,1952,4
200,2018,3
200,2353,5
201,217,1
201,229,5
201,1220,4
202,452,3
206,333,4
206,735,1
206,972,1
206,1136,3
206,1298,4
206,1614,1
206,2271,2
206,2379,2
206,2595,5
206,2854,5
207,312,3
207,440,5
209,262,5
209,273,5
209,373,1
209,785,3
209,1168,1
209,1486,1
209,2235,5
209,2498,4
209,2646,4
211,1437,3
211,2403,1
212,2243,2
212,2989,4
213,2535,5
215,492,5
217,359,3
217,1376,2
217,1874,3
217,2863,5
217,2925,2
219,544,1
219,743,3
219,1164,2
219,1503,5
219,2464,5
219,2957,4
220,2080,5
221,229,3
221,627,4
221,2307,1
222,2437,2
223,919,3
224,375,5
224,565,2
224,1033,2
224,1497,4
225,593,5
225,1177,3
227,1416,2
229,318,3
229,471,2
229,491,5
229,503,5
229,662,1
229,2655,4
229,2963,1
230,1711,2
230,2164,1
231,634,3
231,945,3
231,2358,3
234,354,2
234,473,1
234,1943,2
234,2096,1
235,1035,3
236,382,2
236,910,1
236,911,3
236,1686,5
238,734,3
238,1422,2
239,1104,1
240,561,3
240,1870,1
242,1502,5
246,319,2
246,817,5
248,374,1
251,280,5
251,2503,3
252,1058,1
253,663,1
253,1128,1
253,2779,3
255,2033,5
256,916,1
256,998,5
256,1046,5
257,730,5
257,2206,5
258,1639,1
258,1736,3
258,2195,1
260,670,3
260,2164,4
261,1497,1
262,276,2
263,385,1
263,442,5
264,958,4
265,440,4
266,2400,4
268,1689,3
268,1717,4
268,2214,2
268,2445,2
270,771,3
271,868,5
271,1029,3
275,277,2
276,279,3
276,347,4
276,372,2
276,419,3
276,420,3
276,448,4
276,501,3
276,540,4
276,663,2
276,729,2
276,838,1
276,936,1
276,1383,1
276,1392,1
276,1840,5
276,1936,5
276,1999,1
276,2069,2
276,2338,5
276,2450,2
276,2635,4
276,2668,1
276,2705,3
276,2961,4
277,326,3
277,441,2
277,468,2
277,904,5
277,1267,5
277,1457,5
277,2128,5
277,2613,1
277,2829,4
278,2644,5
280,494,4
280,681,2
280,1307,4
280,1563,3
280,1566,1
280,1772,2
280,2449,4
280,2737,5
282,2403,5
283,303,2
284,1233,3
286,332,2
286,618,3
286,835,2
286,861,2
286,2033,1
286,2143,5
286,2295,4
286,2314,3
286,2620,1
286,2987,5
287,470,2
287,1768,2
288,1662,3
288,2344,1
289,618,3
289,1628,1
295,895,5
295,1668,5
296,1453,5
297,305,3
297,2485,2
299,578,5
300,561,1
301,2036,4
302,937,3
302,1157,1
302,2444,4
302,2794,2
303,1721,2
304,468,3
305,329,5
305,343,2
305,460,4
305,529,1
305,682,2
305,739,3
306,369,3
309,2619,2
309,2803,1
311,1224,4
311,1945,5
312,480,5
312,588,3
312,1402,4
312,1424,3
317,2048,3
318,808,3
318,891,4
318,1726,1
318,2543,4
319,579,2
319,723,2
319,1070,2
319,1100,4
319,1693,2
319,2617,2
319,2824,5
319,2895,1
319,2993,1
323,375,1
323,670,5
323,674,3
324,485,4
324,1287,5
325,1963,2
325,2505,1
326,555,3
327,382,3
327,1140,4
328,924,3
328,958,3
328,1512,1
328,1796,2
328,2940,1
331,558,1
331,636,5
332,913,1
333,354,3
334,2482,2
335,530,1
335,2748,2
336,440,5
336,1422,5
338,2686,5
340,692,4
341,657,3
341,1004,5
341,1321,5
341,1783,1
341,2228,5
341,2449,2
341,2555,5
346,1019,1
346,1128,2
346,2137,4
351,620,4
352,383,4
352,627,2
353,2166,3
353,2967,1
354,519,5
354,1279,2
355,881,1
356,842,5
356,1202,3
356,2291,1
358,2353,4
360,390,5
360,530,3
360,641,3
360,669,2
360,1486,4
363,1937,4
367,404,1
367,443,3
367,467,4
367,507,4
367,673,5
367,808,1
367,935,4
367,993,2
367,1254,1
367,1269,4
367,1480,3
367,1529,5
367,1779,2
367,1987,5
367,2630,4
367,2638,1
367,2920,1
369,423,4
369,568,3
369,610,3
369,649,3
369,778,5
369,877,3
369,922,5
369,1779,4
369,2892,3
371,473,2
374,692,3
374,1266,1
374,1412,3
374,1532,5
375,417,3
375,457,1
375,633,3
375,845,5
375,1882,1
375,1883,2
375,2175,2
375,2243,5
375,2496,4
375,2584,5
375,2613,2
375,2748,5
375,2751,5
377,609,1
378,1451,4
382,507,4
382,2791,5
382,2831,2
383,885,3
383,2865,3
385,409,4
385,976,5
385,2852,5
386,2276,1
388,475,1
388,560,5
388,592,5
388,694,2
388,2262,1
389,913,4
390,463,3
390,696,1
390,957,5
390,1091,2
390,2421,5
391,693,5
392,2289,3
394,1271,1
394,2846,2
395,2262,5
398,522,1
398,1303,2
399,442,3
401,1111,5
402,555,3
404,641,4
404,1761,5
407,593,2
407,1234,4
407,1865,2
408,1202,2
408,1950,4
411,526,5
411,734,3
411,979,1
413,1101,1
416,1711,1
416,2142,3
419,2102,3
422,1234,5
424,543,2
426,1034,2
427,1140,3
429,765,4
430,2307,3
434,699,2
435,713,3
437,1114,3
437,1244,4
437,2478,4
437,2563,3
437,2792,4
437,2847,3
438,452,5
440,1156,3
440,1215,1
440,1311,2
440,1565,4
441,1141,4
441,1977,3
442,780,1
442,2453,2
446,2465,3
447,634,3
447,1035,4
447,1945,2
447,2001,2
449,998,3
450,1865,5
451,1306,3
451,1762,1
452,579,1
452,591,3
452,680,3
452,784,4
452,1785,4
452,2020,3
452,2944,5
453,1996,5
458,2629,5
463,1271,3
463,1680,4
465,2713,5
466,517,3
466,915,3
466,1011,2
466,1150,2
466,1599,4
466,1645,4
466,1761,2
466,1844,1
466,1941,4
466,1961,2
466,1970,5
466,2114,3
466,2197,4
466,2826,1
467,713,2
468,673,2
468,711,2
468,793,4
468,803,1
468,908,4
468,909,3
468,1231,1
468,1344,3
468,2380,4
468,2397,4
468,2536,5
468,2618,4
468,2867,1
468,2994,1
471,1844,3
473,1228,2
473,1404,5
473,2227,5
473,2331,5
473,2937,2
474,937,2
474,1646,4
476,1786,5
476,2785,4
478,536,4
478,619,5
478,626,3
478,754,4
478,785,5
478,799,4
478,970,5
478,1030,4
478,1071,4
478,1074,1
478,1110,3
478,1118,3
478,1231,1
478,1505,2
479,565,4
481,609,1
482,1275,2
483,1220,2
485,693,3
485,767,2
485,2484,5
485,2492,4
488,540,5
488,647,5
488,930,1
488,1063,3
488,1462,2
488,1530,5
488,1577,4
488,2402,2
488,2510,4
490,620,3
491,644,5
491,1977,1
492,2551,4
492,2816,3
496,565,1
496,1552,3
497,712,3
497,894,2
497,898,1
497,1043,5
497,1455,4
497,2332,3
497,2571,3
497,2840,4
498,845,3
501,1794,3
509,1709,4
511,919,3
515,1041,2
517,619,2
517,2137,5
519,2729,3
520,1233,1
521,1788,3
522,556,4
522,1036,3
522,1573,2
522,2003,3
522,2030,4
523,1416,5
523,2121,5
524,2119,5
525,846,3
526,672,5
526,890,5
526,1378,3
527,693,1
530,1030,1
533,2048,1
534,1483,3
534,2943,3
535,555,3
536,1950,5
539,822,4
539,1122,2
541,644,3
541,1585,2
541,2042,1
541,2345,2
542,2046,5
543,672,3
543,1698,2
543,2056,5
543,2804,3
543,2919,5
546,1471,1
547,644,5
549,2342,1
555,1188,4
555,1211,1
555,1303,2
555,2333,5
555,2339,1
558,1331,1
558,2918,4
559,2356,2
560,688,5
561,918,1
561,959,1
561,1128,2
561,1896,4
561,2186,4
561,2651,4
564,2248,2
573,842,3
573,944,3
573,2989,3
574,836,3
575,2634,3
577,2017,1
578,1837,4
578,1959,4
579,1540,4
582,900,2
582,1252,5
582,1499,4
582,2205,4
582,2956,1
586,2214,1
593,945,4
593,1159,5
593,1438,2
596,951,3
599,705,1
602,775,1
602,845,3
602,998,1
603,669,2
604,1994,4
606,1488,3
607,1143,5
607,2942,5
608,2508,5
609,991,1
609,1295,2
609,1777,1
609,2201,2
609,2939,1
610,1437,4
611,904,1
612,1177,3
613,2611,3
615,1831,2
619,1178,5
619,1570,2
619,1884,4
620,1380,5
620,2348,1
622,2809,4
623,1562,1
625,868,1
627,775,5
631,2641,2
635,1237,2
636,1142,1
636,1292,4
636,1332,3
636,1482,1
636,2117,2
636,2350,2
636,2679,1
639,1157,5
640,1717,2
641,931,2
641,2154,2
641,2400,1
641,2522,2
642,763,5
642,877,3
642,1805,1
642,1807,3
642,2167,4
642,2751,2
644,933,5
644,1325,3
644,1414,2
644,1509,4
644,2758,4
645,2719,1
649,1306,4
649,2629,2
650,846,3
650,1101,2
650,1248,4
650,1451,5
650,1889,1
650,2917,3
654,2044,2
656,1582,1
657,1587,3
658,724,5
658,2464,3
664,2723,5
665,2329,3
666,1784,4
667,1756,5
668,1237,5
668,1341,3
669,1589,1
669,1698,3
669,2208,3
669,2454,3
670,965,5
670,1162,5
670,1213,1
670,1283,3
670,1688,3
671,1225,1
672,771,1
673,2438,4
674,737,1
674,829,4
674,1104,5
674,1140,4
674,1200,2
674,1344,5
674,1618,5
674,2024,5
674,2898,3
678,979,2
679,789,2
680,765,1
683,1275,1
683,1390,2
686,2096,3
686,2995,1
688,1316,5
688,2581,3
688,2833,4
692,1192,2
692,2855,1
694,1202,1
695,803,2
697,1664,5
699,1590,1
701,904,5
705,2567,5
706,2063,3
709,1035,2
709,1104,5
711,1040,4
711,1144,1
711,1390,2
711,1999,1
711,2038,3
711,2062,3
712,2648,3
713,2309,3
724,732,3
724,903,1
724,1077,2
724,1811,5
725,1584,2
726,2007,3
727,945,2
728,1029,3
729,1058,5
730,1132,1
732,1594,5
734,1715,2
734,1746,3
734,1917,4
734,2360,1
735,2508,1
736,1581,4
736,1796,1
737,2634,1
742,1042,4
742,1045,4
742,1088,4
742,1201,3
742,1679,1
742,1973,2
742,2088,4
742,2461,2
742,2649,4
742,2757,5
742,2997,3
743,2936,1
745,846,5
749,2219,1
751,2018,1
752,2413,5
754,1996,1
755,1668,5
756,924,4
756,2528,3
757,771,2
757,1355,2
759,2438,4
760,1423,4
765,1423,4
765,1498,2
765,1768,1
765,2498,4
766,1225,2
768,1996,2
768,2010,1
771,956,2
771,1205,1
771,1330,3
771,1369,2
771,1439,3
771,1940,1
771,2085,4
771,2433,5
771,2728,4
773,1662,2
773,2528,4
775,1318,1
775,1865,5
776,2802,4
779,2044,4
782,1119,2
782,2325,3
783,2036,3
784,891,4
784,1079,4
784,1217,3
785,1033,4
789,1014,2
789,1021,2
789,1915,2
789,1916,5
789,2213,1
789,2265,4
791,2325,1
791,2969,2
794,2653,1
799,1680,2
800,1825,3
801,1248,5
801,2206,1
803,1244,3
803,1677,1
803,2025,1
803,2335,2
803,2368,3
803,2821,5
804,1287,1
811,1157,2
815,1784,2
815,2470,2
817,2419,3
817,2902,3
818,1899,3
818,2079,5
818,2464,2
819,1414,4
821,2816,1
822,1687,3
824,2618,2
826,1019,1
826,1341,1
828,1031,3
828,1562,1
830,919,5
831,2940,1
832,1122,2
833,2099,1
836,1047,2
836,2192,2
845,929,5
845,2060,2
846,967,3
847,1698,1
847,1712,1
849,1056,3
849,1142,3
859,2413,2
860,868,4
860,2777,4
862,1135,4
872,1168,1
874,1825,5
874,2131,2
875,1668,1
881,1142,4
881,1284,4
881,1578,2
881,1747,2
885,975,3
891,1347,2
894,1817,4
899,1118,1
900,2559,2
901,1034,2
902,1081,2
904,1089,4
904,1696,5
904,1851,2
909,976,4
909,1348,1
910,1623,2
910,2122,1
911,1259,2
911,1508,2
911,1697,2
911,2064,1
911,2479,4
913,2444,3
913,2769,2
914,1950,4
916,1072,3
916,1448,3
916,1478,5
916,2912,3
919,2328,5
919,2926,2
924,1257,1
928,1788,1
932,1119,1
934,1712,5
937,1153,5
937,1400,2
937,1746,5
937,2540,1
944,1787,1
945,1080,1
945,1282,4
945,1926,3
945,2689,2
949,2001,4
951,1568,4
951,1683,2
951,2800,5
952,1496,3
954,1899,4
956,2482,4
958,2896,5
959,1870,3
959,2213,5
961,1956,2
964,1111,4
965,2142,1
969,2046,5
969,2565,3
970,2706,4
970,2946,1
973,1788,3
975,1654,2
975,1997,5
975,2077,3
975,2599,4
975,2817,2
975,2922,1
976,1261,5
976,1516,1
976,1585,3
976,2529,5
976,2713,1
976,2946,1
979,1370,3
979,2231,3
979,2356,4
979,2706,2
982,1185,3
983,1031,5
983,2520,5
984,1271,4
984,2524,2
989,2215,5
993,2559,5
995,1141,5
995,1275,2
996,1185,1
996,1190,1
1003,1450,1
1003,1870,2
1019,1601,5
1019,2587,3
1023,1266,2
1023,1304,4
1023,1323,5
1023,1587,3
1023,1598,1
1023,2227,2
1023,2639,3
1023,2641,1
1026,2121,2
1029,1356,4
1029,1453,4
1029,2881,2
1031,1160,2
1033,1085,1
1033,1804,3
1033,2985,1
1035,1467,2
1035,2383,1
1035,2570,2
1041,2789,4
1042,1662,4
1043,1269,5
1046,1474,1
1050,1242,2
1050,2270,2
1052,1249,3
1058,1083,2
1065,1646,4
1065,1911,5
1066,2083,1
1067,2653,2
1067,2669,3
1067,2975,3
1068,1248,4
1076,2969,1
1077,1560,2
1077,2123,2
1077,2798,2
1081,1132,1
1081,1546,2
1081,1784,3
1081,2052,5
1081,2405,3
1087,2618,1
1088,2803,5
1090,1488,4
1092,2445,4
1101,1221,3
1101,1978,5
1101,2595,5
1104,2163,1
1104,2188,1
1104,2285,4
1104,2313,4
1104,2332,5
1111,1765,4
1111,1782,5
1111,1785,4
1111,2168,2
1111,2280,2
1111,2736,5
1112,2942,3
1118,1187,2
1118,1607,3
1118,1706,3
