959,1121,3
996,1185,1
996,1190,1
996,1289,4
996,1592,4
996,1823,3
996,1867,5
996,2283,2
1004,2129,3
1009,1174,2
1013,1333,4
1013,1991,5
1013,2054,3
1013,2311,5
1013,2560,4
1014,2984,2
1017,2984,2
1026,1167,3
1026,1475,2
1026,2121,2
1026,2715,5
1029,1356,4
1038,1615,4
1061,2526,4
1063,1615,5
1121,1294,5
1121,1649,4
1121,1834,1
1121,2307,5
1174,1765,5
1174,2636,1
1183,2321,2
1193,2200,3
1211,2534,3
1219,1463,2
1219,2545,2
1219,2709,1
1219,2908,5
1220,1356,1
1229,1896,4
1249,1746,2
1252,2837,1
1264,1615,3
1338,1896,1
1351,1529,2
1391,1778,4
1417,2874,5
1424,2026,5
1442,2710,5
1463,1645,5
1463,1775,3
1463,2040,5
1469,2301,3
1490,2026,3
1498,2301,1
1525,2301,2
1530,2534,1
1583,2775,4
1583,2811,5
1589,2665,3
1615,1834,3
1672,2526,5
1676,2541,1
1704,2541,1
1746,2593,2
1778,2250,3
1803,1904,5
1845,1955,1
1864,2200,4
1896,2745,5
1904,2011,4
1904,2863,1
1955,2437,1
1959,2847,1
2129,2258,5
2200,2284,5
2276,2710,5
2394,2664,4
2541,2793,4
