1056
1676
2759
296
1962
1350
2077
2056
773
528
179
1061
2560
2203
2049
470
2458
1263
361
633
625
2512
982
483
99
103
2910
2085
1815
606
2915
1691
12
1954
1969
1171
230
1413
1343
595
203
1327
1555
531
2496
2862
1623
2147
1278
1856
2700
1763
2668
2230
1235
505
2182
1082
1331
167
2198
2544
516
1282
1212
2354
2599
1266
2239
2800
36
2058
264
49
2138
613
1362
0
2558
691
2897
2500
2878
1298
1183
1813
1222
1938
1215
2223
995
1667
2812
200
1436
2287
2873
1260
925
328
861
1484
2866
2973
1964
776
292
52
238
1791
397
2609
1524
2730
1501
524
1170
1644
432
1636
194
1051
1086
225
1531
527
931
8
2245
1905
213
2435
310
1003
1000
2011
1361
2315
1151
2676
284
2826
529
2483
1886
234
684
1221
2028
2527
906
1719
2919
43
2197
1096
1832
210
2622
1067
444
1239
584
2499
2462
2323
489
1016
767
2196
381
534
1172
2234
832
32
1470
2746
892
348
973
852
481
2107
1383
1213
1410
2023
572
2602
1336
2326
2687
116
1112
19
313
1539
894
2753
331
1806
393
57
1188
1205
2270
111
991
72
176
1625
570
1558
813
2673
85
422
2295
2032
2343
1918
189
2153
370
1181
1216
1493
985
2607
1681
997
1382
2773
6
2828
22
1289
898
2208
770
615
2389
781
2881
1462
1064
1012
273
2068
423
2427
1725
2410
1526
2903
1165
2390
2561
2117
1167
1465
195
551
816
1959
750
2336
2751
1706
2443
2250
1340
2909
1280
427
1384
2998
244
2244
2059
332
2043
1774
2300
2920
58
870
507
300
1296
2275
2154
448
2637
2982
1129
1734
1206
493
2103
47
2345
148
2241
972
254
2425
299
826
1568
1291
1858
447
1270
2511
621
416
1670
2401
152
1312
2161
2286
2053
418
666
2931
1147
479
405
302
2330
2852
1442
1967
1070
1412
1723
1656
243
1359
202
2144
1932
2298
811
2371
2081
821
1727
1329
1860
2155
183
73
2682
1178
387
600
2786
2039
1757
2016
857
695
611
117
2415
2754
237
1144
603
283
994
2486
2100
751
1068
2532
735
1992
848
1449
1754
1261
1869
1920
1675
2186
1544
2914
969
1518
1308
2268
2685
1457
2184
487
171
1138
1407
988
841
802
1011
1503
1673
1929
499
2274
2593
1262
2461
1399
1913
2221
1720
2174
854
146
158
2594
1892
500
592
1917
1158
1827
1546
833
1441
1024
467
50
2050
2338
2799
965
1728
1391
2711
2868
2659
1495
1446
2717
1007
454
932
1094
2105
624
1634
2663
1475
2740
865
414
220
604
511
402
1339
2529
1966
834
404
2894
462
289
1679
723
172
2979
2557
1217
2277
1547
882
540
2791
2484
1155
2930
400
295
155
342
2061
113
1425
1292
974
639
2880
1671
2235
1468
2384
1305
1326
1036
2640
736
1638
632
1373
1054
700
1868
1367
2328
2768
129
1879
1951
1875
2853
2990
1211
2404
2760
1751
2939
1435
1925
860
2101
97
899
1474
727
1388
2678
2554
2021
823
2814
2577
1536
2372
948
1984
1693
787
1132
2373
1621
1330
92
1515
2183
2813
1687
1714
1099
785
1487
1895
2888
1379
2211
2424
1910
2361
335
2743
2858
2399
2453
1574
1649
883
2030
368
1175
2031
2256
1809
75
744
790
2645
2290
1968
1494
1130
2976
1510
2896
743
2261
628
2978
2736
2971
1169
1708
2575
1126
1835
1021
1608
1843
662
1659
1315
2734
186
1588
2855
2963
1873
1641
2891
1795
1812
1179
876
761
1479
1703
1454
1930
605
587
86
2886
1605
546
1877
2487
804
946
1821
1027
339
653
236
1097
2805
992
2574
831
2452
2516
2258
1540
1335
1988
1320
2158
93
2114
2781
987
2698
153
1504
1650
2721
173
2913
2012
837
1991
889
429
1259
947
2476
725
1799
2037
2309
2201
175
2568
952
1492
1243
2264
1554
2958
2332
1115
2589
1610
1683
981
2495
2543
2882
1800
1040
2694
2739
2430
316
